traceID;spanID;operationName;timestamp;duration_us;http.method;url.path;http.status_code;http.request.body.size;http.response.body.size;client.address;user_agent.original;server.port;network.protocol.version;url.scheme
fb63c688537b15cdcdaec9b6609a86f5;9db81b269a3130d4;proxy-request;1770832557508877;71836;;/login;200;;43570;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
50c1af3ae36828b70e0960a12ce5eacd;877d355c3b7c8841;proxy-request;1770832557751751;18632;;/search;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
5da35f8c027c491406f9b9e1bf6ae4c1;6ecfa84b769da52f;proxy-request;1770832557771808;57443;;/login;200;;43631;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
30362b28c5a36de04ff68ed834efd535;19578208c3748a3c;proxy-request;1770832558011200;14132;;/projects;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
b138a6b0ccfba31c36b30c99e04f7f2c;250adede259cada9;proxy-request;1770832558026857;65064;;/login;200;;43637;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
bbab678c28023a85ac503620a1f027e2;227f565822aba8b3;proxy-request;1770832558468544;16069;;/;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
fb0df4be68a213d21c515f9b64923e8d;43668f7796200f17;proxy-request;1770832558485911;74388;;/login;200;;43613;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
afaab7f7537559316abcb79aaa20da70;36d5693cb318a866;proxy-request;1770832558938199;45364;;/login;200;;43570;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
0aad2a5422d8e24bc88e29a9ea3afcfa;8567874e5c45048f;proxy-request;1770832559267422;20325;;/search;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
e5132c8373b36e7c1accba277a2d9bc2;3387a52a499f456b;proxy-request;1770832559289180;54239;;/login;200;;43631;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
5b102bef5d48eb6e98ed046ecc0c42be;be85177403f07151;proxy-request;1770832559320293;9388;;/search;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
4c89e44593fa58f0e34d0a5c36c51783;e4e3900915169cba;proxy-request;1770832559331012;46355;;/login;200;;43631;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
aa01c970a50ec19cdb17349ce326f2a4;f0033ae95eb1e8a8;proxy-request;1770832559358293;57851;;/login;200;;43570;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
851328a0adcee78cf3824de2bd09b9a4;b79d056569d8fcc4;proxy-request;1770832559468586;12574;;/;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
6fe4f21e87faa0b546a39b4aad0057c2;85a0e2fd46c4ac7d;proxy-request;1770832559482477;64025;;/login;200;;43613;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
1560e743dc16db3cc3df08225a1affc6;8d784ea3cf3c7994;proxy-request;1770832559705717;13161;;/search;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
3d35bee26bece5e53a6365a0b850bf25;c391860fbde2e4ea;proxy-request;1770832559719644;13451;;/projects;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
d37f03baf255a3f8954a10bb50c0f958;71a503aa27a095a4;proxy-request;1770832559720177;43421;;/login;200;;43631;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
bc787fc6a29954eda8e8a5d3a1e3e860;03f93f436e283f61;proxy-request;1770832559734548;60940;;/login;200;;43637;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
ac15794c7445472510a179333e66bb3b;fdfa6aca48ea1db4;proxy-request;1770832560468654;18101;;/;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
5a5d0b6915b4d5f012439aeea82c993d;1b08d8be5efe1106;proxy-request;1770832560488532;50328;;/login;200;;43613;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
9e246e41270741678009567f6b2149f0;08cd008f3d5b1657;proxy-request;1770832560771336;11503;;/projects;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
030b6ba87f85670932ce4e39e902ee00;69c62d2af4f72201;proxy-request;1770832560784293;45722;;/login;200;;43637;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
fdcd3e12c2d29a44184478135e5c7ddc;15c4b653132f85d1;proxy-request;1770832560802041;10636;;/projects;302;;;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
419a7ded2068601cb705db32f082caaa;1d01678d79b28192;proxy-request;1770832560814083;45713;;/login;200;;43637;172.19.0.1;Mozilla/5.0 (Normal User);8080;1.1;http
